iteration,mean_reward
0,-4.674532894736844
1,-4.511120000000001
2,-4.771185000000002
3,-3.9410650000000014
4,-3.5139600000000026
5,-0.08002000000000142
6,0.6589999999999983
7,2.636799999999998
8,2.5394099999999993
9,2.5223398058252413
10,5.560946428571428
11,4.725693069306929
12,6.614137931034481
13,5.368163865546217
14,3.6587826086956508
15,6.17536567164179
16,4.620381294964028
17,5.661182170542634
18,5.539359154929575
19,8.579900662251653
20,5.944092715231786
21,7.247050632911391
22,7.329754966887415
23,8.03093987341772
24,6.062631410256409
25,8.368737804878048
26,8.686713450292396
27,6.817144508670519
28,8.85674857142857
29,9.41769696969697
30,9.594575757575756
31,9.647913407821228
32,9.611066831683168
33,10.285359374999999
34,10.605695544554456
35,10.070598039215682
36,10.297780193236715
37,10.234386363636363
38,10.197191441441442
39,10.612753456221197
40,10.967066666666666
41,11.5847349137931
42,10.450417808219177
43,9.881369477911646
44,11.304737991266375
45,10.906132653061226
46,10.969289156626507
47,11.477041999999997
48,10.828133603238864
49,11.116160852713177
50,12.095428853754937
51,10.732373605947956
52,12.071539999999997
53,10.525706834532372
54,12.165690384615383
55,10.883539473684209
56,11.602373665480425
57,12.846839416058392
58,12.064226102941175
59,11.970196180555554
60,12.057913978494621
61,11.493706834532372
62,11.375562499999997
63,12.355718309859153
64,12.060718855218854
65,12.254552721088434
66,12.944376288659793
67,12.619750803858519
68,13.754469155844154
69,12.123196666666667
70,13.024667763157893
71,12.811722039473683
72,13.501307947019866
73,13.647515243902436
74,13.915609120521172
75,13.137894321766561
76,13.803435582822086
77,13.472395136778115
78,13.840087020648964
79,14.22027462686567
80,13.618874999999996
81,14.643929640718564
82,13.516354231974917
83,13.825932835820895
84,14.181898809523808
85,14.575994082840236
86,13.652505797101448
87,14.02771304347826
88,14.452927325581395
89,13.542987323943658
90,14.18613970588235
91,14.688176880222839
92,14.074984890109887
93,14.214882022471908
94,14.698454670329669
95,14.677869209809263
96,14.948097183098591
97,14.791682336182335
98,14.482534285714282
99,13.936441595441591
100,14.600192737430167
101,14.124152892561982
102,14.115377631578944
103,15.243311977715878
104,16.08572507122507
105,15.434317073170732
106,14.77908579088472
107,15.012168435013262
108,14.929338046272491
109,15.15485733695652
110,14.687725201072386
111,14.54126184210526
112,15.22075131578947
113,13.965214467005074
114,14.89827822580645
115,14.333902743142142
116,14.674516971279372
117,15.632003846153847
118,15.194597402597402
119,14.822882124352331
120,15.583584595959596
121,15.84196212121212
122,15.395101023017899
123,15.266592447916665
124,14.386997566909972
125,15.179585427135676
126,14.786235824742267
127,15.8223932160804
128,14.847525380710659
129,14.549107398568017
130,15.032665024630539
131,15.598156330749351
132,15.389905303030302
133,15.850933420365534
134,15.303983749999997
135,15.682051767676768
136,15.297046454767724
137,15.215882205513784
138,14.95895652173913
139,14.825460687960687
140,15.622419811320752
141,15.03349043062201
142,14.655869103773583
143,15.986877108433733
144,14.744348920863308
145,16.246296798029555
146,14.599418781725884
147,15.919184705882351
148,15.688937804878046
149,15.728936739659364
150,15.873169431279619
151,15.322759615384614
152,15.628330445544552
153,15.781208232445518
154,15.817961358313816
155,15.885105063291137
156,16.219103703703702
157,15.4440823798627
158,15.88740625
159,16.391875
160,15.62959718969555
161,15.993148883374689
162,15.50387379807692
163,15.591663390663388
164,15.003618544600938
165,16.529724999999996
166,15.458287528868356
167,15.986456018518517
168,15.452393111638953
169,15.267602325581391
170,15.411261336515512
171,16.104761501210653
172,16.273914457831324
173,15.410989726027395
174,15.438542056074764
175,15.399142168674699
176,16.23003095238095
177,16.76325
178,16.62121241050119
179,15.705300691244238
180,15.86737889688249
181,16.152656612529
182,15.506491822429902
183,15.942102689486552
184,15.881345622119813
185,15.156644341801384
186,15.95176805251641
187,16.451445913461537
188,15.733106308411214
189,16.596605813953488
190,15.87343049327354
191,15.696493087557602
192,16.229369778869778
193,16.045212222222222
194,16.514926829268294
195,16.07546778042959
196,16.233409756097558
197,16.459650112866814
198,16.0533869047619
199,15.617274999999998
