iteration,mean_reward
0,14.9375
1,16.65
2,20.5
3,20.85
4,22.2
5,27.0
6,33.4
7,37.2
8,40.0
9,44.3
10,43.3
11,45.0
12,45.55
13,45.2
14,45.35
15,45.5
16,46.0
17,46.0
18,47.6
19,47.1
20,46.4
21,45.95
22,46.05
23,46.75
24,46.4
25,46.7
26,46.4
27,46.9
28,46.4
29,46.7
30,46.45
31,47.05
32,47.15
33,46.85
34,46.35
35,46.9
36,47.3
37,46.75
38,46.6
39,46.55
40,46.55
41,46.2
42,46.3
43,46.8
44,47.2
45,45.95
46,46.0
47,46.85
48,46.95
49,46.7
