iteration,mean_reward
0,-4.993710084033614
1,-4.658372654155496
2,-1.3591543478260877
3,0.043493307839387305
4,2.6022220183486224
5,4.167410423452768
6,5.274939349112425
7,6.959017663043477
8,8.37668193548387
9,9.178819444444443
10,10.66980588235294
11,10.970695321001086
12,10.788235889243875
13,11.570580717488788
14,12.037710855949896
15,12.067894295302011
16,12.028788842544316
17,12.496629319371726
18,11.55265951882845
19,12.425048491379307
20,12.832135683760681
21,12.51377070063694
22,12.4331036889332
23,11.718940411700974
24,12.688545502092047
25,12.489957492029754
26,12.003977777777775
27,12.315499441964283
28,11.982165945945944
29,12.154835653104925
30,12.353089435146442
31,12.206662631578947
32,12.57038110403397
33,12.569024122807017
34,12.302120105820105
35,12.53410987791343
36,12.481056876938986
37,12.295856617647058
38,12.88339504219409
39,12.73301360174102
40,12.671728118161923
41,13.086724622030234
42,12.794841685649201
43,13.237153138528138
44,13.741757190265485
45,13.201804100227788
46,12.681508125677139
47,13.04542454954955
48,13.088110382513658
49,12.933285875706213
50,12.0417508361204
51,13.197923642533935
52,13.55076371780515
53,12.809585130533483
54,13.426792849035184
55,13.486924122310304
56,13.06280936073059
57,13.3257052154195
58,12.858956756756756
59,13.65887388392857
60,13.277175086107922
61,13.720268226332967
62,13.368844198895026
63,13.766087583148558
64,13.14365132336018
65,13.216371584699454
66,13.861078507795098
67,13.380639639639638
68,13.29202875399361
69,13.448610925306577
70,13.625323496027242
71,13.71271651785714
72,13.45156111111111
73,13.218197550585726
74,13.649786023835318
75,13.145226269315673
76,12.677117868675996
77,13.832186946902654
78,13.942527071823203
79,12.665847505668932
80,13.268478089887639
81,12.736515185601798
82,13.224815192743762
83,13.600693103448275
84,13.681573076923074
85,13.711875558035713
86,13.274996551724136
87,13.805300349243305
88,14.11041819221968
89,13.58120056179775
90,12.78734453302961
91,13.698898984198644
92,13.774268
93,13.573157954545453
94,14.482541570438796
95,13.489346903669722
96,14.254437139561704
97,13.851729591836731
98,14.038421822272213
99,14.71945481220657
100,13.826217045454543
101,14.680799411764704
102,14.094240318906603
103,14.019530989272942
104,13.930313636363636
105,14.176686353211009
106,14.102254208754207
107,14.125019122609672
108,13.507532110091743
109,13.10066098707403
110,14.046417816091951
111,14.09809280742459
112,14.157658693115518
113,14.534039746543778
114,14.299396051103367
115,13.402538068181816
116,14.484285035629451
117,14.392168390804597
118,13.775989726027396
119,13.735135838150287
120,13.884646651270208
121,13.831263035921204
122,13.916405737704917
123,14.008392621145372
124,14.328272465437786
125,13.251848612786489
126,13.573177653631284
127,14.36104581901489
128,14.439403914590745
129,15.126719541616405
130,14.166181498829037
131,13.937313829787232
132,14.66378736330498
133,15.301652357920192
134,14.615617647058823
135,14.732765776699026
136,14.601661676646705
137,13.871999999999998
138,13.27057025761124
139,14.217562799043062
140,14.266724595842954
141,13.939233372228703
142,15.21910411622276
143,14.998679222357225
144,14.253566628041712
145,14.517801791713325
146,14.453876752336447
147,14.940690984578884
148,15.178511515151511
149,14.203903436018956
150,14.478956419316843
151,14.082551682692307
152,15.438857837181043
153,14.926440211019928
154,14.603701405152222
155,15.036187711386694
156,15.673855501813783
157,14.373923076923075
158,15.607254866180048
159,14.897988861386136
160,15.202305555555553
161,16.075342457420923
162,14.963551071878937
163,15.51263434727503
164,15.267634175691935
165,16.074770460358057
166,14.997045942720764
167,14.826902119700746
168,15.687473780487801
169,15.061483333333332
170,15.987055229142184
171,15.482003735990034
172,15.839930538172712
173,14.667584928229664
174,14.767217839805824
175,14.71323970037453
176,15.3713991745283
177,14.255003623188406
178,14.672080508474574
179,14.99379351740696
180,15.158332147093711
181,14.835717948717946
182,14.72772753128555
183,14.795191605839415
184,14.970803048780487
185,14.821338691159585
186,14.705792114695338
187,15.182556039850558
188,15.06947249388753
189,15.40462962962963
190,14.290114089775562
191,15.098364647713225
192,14.686518292682926
193,15.470442822384426
194,15.235266863905325
195,15.248874845869295
196,14.994046261089984
197,14.931426229508196
198,15.102026576019776
199,15.956725099601591
