iteration,mean_reward
0,-8.875218411552348
1,-7.135133802816902
2,-7.103835689045937
3,-5.121924590163935
4,-5.015629076086958
5,-5.423790419161678
6,-3.1661303763440873
7,-4.3904316860465125
8,-3.5225476839237064
9,-2.49958717948718
10,-1.7389148148148157
11,-2.8944019851116636
12,-1.6673851674641156
13,-1.9980148063781333
14,-1.0836920600858375
15,-0.807654627539504
16,-0.49164251781472773
17,0.2989891067538117
18,0.6285192307692299
19,0.9557623106060598
20,0.23132677165354243
21,0.5359521384928708
22,1.3879851301115236
23,0.7910939334637956
24,1.3790214007782091
25,1.5091843575418984
26,1.6393578767123276
27,0.8584221824686932
28,1.8877412587412579
29,2.1806115992970114
30,2.109281833616298
31,2.69374956822107
32,3.0736026936026923
33,2.8080647668393772
34,2.1327225755166923
35,3.0072586776859493
36,3.38067265625
37,3.514889952153109
38,2.9444074074074065
39,3.697582712369597
40,3.3287046153846145
41,3.8320922844175485
42,3.7392865583456416
43,4.15291567164179
44,4.290028485757121
45,4.54620331325301
46,4.011058035714285
47,4.0609739436619705
48,4.808195158850226
49,4.796875726744185
50,4.316082260371959
51,4.4263175965665225
52,4.921523031203566
53,4.284307747489239
54,5.048432773109242
55,6.210331690140844
56,4.697969050894084
57,5.167281830238726
58,5.189037414965985
59,5.090329496402877
60,5.226901260504201
61,5.794054558011048
62,5.556627397260273
63,5.3616426648721385
64,5.688018766756031
65,6.590294854881265
66,5.917452282157676
67,5.924119680851063
68,6.394314266487213
69,6.029699228791772
70,6.133506353240152
71,6.4308961290322575
72,6.667048575129533
73,6.4745544619422555
74,7.3431130876747135
75,6.0472265432098755
76,6.58288065326633
77,7.042808877928482
78,6.54859228824273
79,6.152691874999999
80,7.513444931163954
81,6.889416352201257
82,6.829883477188654
83,7.250958912768647
84,7.158998771498769
85,7.507274274905422
86,7.548347447073472
87,7.148297066014669
88,6.537286137440757
89,7.5686866666666655
90,7.57430536130536
91,7.9436874999999985
92,7.2131406249999985
93,7.729101543942992
94,7.183131823461092
95,7.7326388888888875
96,7.680355757575756
97,7.729781746031746
98,7.640321805392731
99,8.314427570093457
100,8.182452352231603
101,8.157884393063583
102,8.91598607888631
103,8.68844518072289
104,8.39109215219976
105,8.509276484284051
106,8.465539115646257
107,8.944378006872851
108,9.545850057012542
109,8.249096810933938
110,8.984471046770599
111,9.48154201680672
112,9.364369878183831
113,8.444987709497205
114,9.230665322580643
115,9.703383668903802
116,9.849005624296963
117,9.200503374578178
118,9.761053493449781
119,8.602865236523652
120,9.335949407965552
121,9.705495594713657
122,9.73526358695652
123,9.45058580858086
124,8.549186008676788
125,9.618471444568867
126,9.566188524590162
127,10.516774863387978
128,9.537828316610923
129,9.572595709570956
130,9.73918342245989
131,10.184492849284926
132,10.315995675675675
133,9.715454153182307
134,10.447534632034632
135,10.557916114790284
136,10.461334915611813
137,10.145254807692307
138,10.215589364035086
139,10.46211693121693
140,9.57412987012987
141,10.11010762800418
142,10.548002741228068
143,10.088876881720429
144,10.085493506493506
145,10.536885548523205
146,11.003609872611465
147,10.533968139773895
148,10.129166666666665
149,11.044431309904153
150,10.707061956521738
151,10.390287380699892
152,10.202681336161184
153,10.38107822410148
154,10.318242262540021
155,10.344855906313645
156,11.007423809523807
157,10.591813368983956
158,11.724107905982905
159,11.50237047200878
160,11.508149947753394
161,10.801715116279068
162,11.10746470588235
163,11.79354329461457
164,10.685598712446351
165,10.650420239282152
166,11.33483029001074
167,11.284669438669436
168,10.88040476190476
169,11.128768123667376
170,10.826142303433
171,10.9593488624052
172,11.055991507430997
173,11.164732067510545
174,11.089232832618023
175,11.000858751279425
176,10.235704684317719
177,10.729004610655737
178,11.060182150313153
179,11.138229569892472
180,11.51694693877551
181,11.38527703398558
182,11.471522066738427
183,11.049181628392482
184,12.526493852459016
185,11.58545742471443
186,11.297700636942674
187,11.155717868338558
188,12.147052884615382
189,11.222456589958158
190,11.2005564516129
191,11.69572198041349
192,11.11556459816887
193,11.251340932642485
194,11.171342299578058
195,11.297649390243901
196,11.54752248394004
197,11.079031219028742
198,12.66607763975155
199,11.067676981541803
0,nan
1,nan
2,nan
3,nan
4,nan
5,nan
6,nan
7,nan
0,-6.487130841121497
0,-6.369645454545455
1,-5.601766016713094
2,-4.215437853107345
3,-4.211681058495823
0,-5.441494334277621
1,-4.7171581769437
2,-4.418412256267411
3,-4.903756232686981
4,-2.731459057071962
5,-2.931023227383864
6,-3.842547193877552
7,-2.5822083333333343
8,-1.9104558472553708
9,-1.7686766666666671
10,-1.648616071428572
11,-1.4239207589285725
12,-1.6189825986078892
13,-1.2110129032258077
14,-0.5243771551724149
15,-0.0004738636363645102
16,-0.6691119733924622
17,0.297197265624999
18,0.8785298969072156
19,0.21404909090909036
